,order_timestamp_hour,hour,day,month,S_count,M_count,L_count,XL_count,XXL_count,Classic,Chicken,Supreme,Veggie,total_quantity,total_sales
3368,2015-10-21 17:00:00,17,21,10,2,3,6,0,0,5,2,3,1,11,187.45000076293945
3369,2015-10-21 18:00:00,18,21,10,3,5,1,0,0,2,2,2,3,9,132.95000076293945
3370,2015-10-21 19:00:00,19,21,10,3,6,4,0,0,3,6,4,0,13,213.5
3371,2015-10-21 20:00:00,20,21,10,1,0,3,0,0,1,1,2,0,4,73.75
3372,2015-10-21 21:00:00,21,21,10,3,0,0,0,0,2,1,0,0,3,35.25
3373,2015-10-21 22:00:00,22,21,10,1,6,6,1,0,3,5,4,2,14,257.5
3374,2015-10-22 11:00:00,11,22,10,6,5,6,0,0,7,2,2,6,17,263.95000076293945
3375,2015-10-22 12:00:00,12,22,10,2,3,8,0,0,6,2,3,2,13,241.35000038146973
3376,2015-10-22 13:00:00,13,22,10,4,11,9,0,0,3,6,10,5,24,410.25
3377,2015-10-22 14:00:00,14,22,10,3,3,6,0,0,4,1,4,3,12,206.5
3378,2015-10-22 15:00:00,15,22,10,0,4,2,0,0,2,3,0,1,6,100.70000076293945
3379,2015-10-22 16:00:00,16,22,10,3,7,5,0,0,5,0,4,6,15,244.5
3380,2015-10-22 17:00:00,17,22,10,5,4,4,0,0,3,2,5,3,13,202.5
3381,2015-10-22 18:00:00,18,22,10,7,3,6,0,0,5,4,6,1,16,249.0
3382,2015-10-22 19:00:00,19,22,10,1,6,1,0,0,3,2,1,2,8,126.0
3383,2015-10-22 20:00:00,20,22,10,2,5,5,0,0,0,4,2,6,12,205.20000076293945
3384,2015-10-22 21:00:00,21,22,10,2,1,4,0,0,2,0,1,4,7,119.20000076293945
3385,2015-10-22 22:00:00,22,22,10,1,0,1,0,0,1,1,0,0,2,31.75
3386,2015-10-23 11:00:00,11,23,10,0,0,1,0,0,1,0,0,0,1,20.5
3387,2015-10-23 12:00:00,12,23,10,3,2,5,1,0,5,3,2,1,11,192.25
3388,2015-10-23 13:00:00,13,23,10,7,10,15,0,0,11,6,7,8,32,546.7000007629395
3389,2015-10-23 14:00:00,14,23,10,3,3,2,1,0,3,3,2,1,9,151.25
3390,2015-10-23 15:00:00,15,23,10,5,3,6,0,0,4,0,4,6,14,223.0
3391,2015-10-23 16:00:00,16,23,10,5,4,5,0,0,3,1,7,3,14,243.04999923706055
3392,2015-10-23 17:00:00,17,23,10,3,0,9,0,0,2,5,2,3,12,220.75
3393,2015-10-23 18:00:00,18,23,10,2,9,9,0,0,6,6,3,5,20,343.1500015258789
3394,2015-10-23 19:00:00,19,23,10,3,7,8,0,0,5,5,5,3,18,301.5
3395,2015-10-23 20:00:00,20,23,10,0,4,1,0,0,3,0,1,1,5,80.0
3396,2015-10-23 21:00:00,21,23,10,6,1,4,1,0,4,4,3,1,12,197.0
3397,2015-10-23 22:00:00,22,23,10,2,0,1,0,0,2,1,0,0,3,42.5
3398,2015-10-23 23:00:00,23,23,10,1,1,1,0,0,1,0,1,1,3,49.0
3399,2015-10-24 12:00:00,12,24,10,4,1,1,0,0,4,2,0,0,6,80.5
3400,2015-10-24 13:00:00,13,24,10,11,12,16,1,0,12,9,10,9,40,676.0
3401,2015-10-24 14:00:00,14,24,10,2,0,4,0,0,2,2,1,1,6,103.70000076293945
3402,2015-10-24 15:00:00,15,24,10,2,1,0,0,0,1,1,1,0,3,41.25
3403,2015-10-24 16:00:00,16,24,10,2,1,5,1,0,3,3,0,3,9,164.45000076293945
3404,2015-10-24 17:00:00,17,24,10,4,6,5,1,0,3,4,3,6,16,266.6500015258789
3405,2015-10-24 18:00:00,18,24,10,6,7,2,2,1,9,1,6,2,18,306.95000076293945
3406,2015-10-24 19:00:00,19,24,10,5,9,11,0,0,7,6,6,6,25,427.0
3407,2015-10-24 20:00:00,20,24,10,4,2,3,1,0,5,0,4,1,10,165.25
3408,2015-10-24 21:00:00,21,24,10,7,8,8,0,0,9,5,7,2,23,380.25
3409,2015-10-24 22:00:00,22,24,10,1,0,0,0,0,1,0,0,0,1,9.75
3410,2015-10-24 23:00:00,23,24,10,0,1,2,0,0,0,1,2,0,3,57.75
3411,2015-10-25 11:00:00,11,25,10,2,3,1,0,0,1,0,1,4,6,88.95000076293945
3412,2015-10-25 12:00:00,12,25,10,3,5,4,0,0,4,2,4,2,12,205.89999961853027
3413,2015-10-25 13:00:00,13,25,10,6,5,11,0,0,6,6,8,2,22,393.75
3414,2015-10-25 14:00:00,14,25,10,0,5,6,0,0,3,5,2,1,11,196.70000076293945
3415,2015-10-25 15:00:00,15,25,10,1,2,3,0,0,2,1,1,2,6,102.75
3416,2015-10-25 16:00:00,16,25,10,5,2,5,0,0,3,6,2,1,12,198.25
3417,2015-10-25 17:00:00,17,25,10,6,2,1,0,0,7,1,1,0,9,117.75
3418,2015-10-25 18:00:00,18,25,10,6,5,2,0,0,8,1,3,1,13,183.25
3419,2015-10-25 19:00:00,19,25,10,6,4,4,0,0,4,2,6,2,14,220.25
3420,2015-10-25 20:00:00,20,25,10,1,2,1,0,0,2,0,0,2,4,61.5
3421,2015-10-25 21:00:00,21,25,10,2,0,1,0,0,1,1,0,1,3,43.5
3422,2015-10-25 22:00:00,22,25,10,2,0,0,0,0,0,0,1,1,2,24.5
3423,2015-10-27 11:00:00,11,27,10,3,3,3,0,0,5,1,2,1,9,136.5
3424,2015-10-27 12:00:00,12,27,10,2,8,5,0,0,4,4,6,1,15,262.1499996185303
3425,2015-10-27 13:00:00,13,27,10,2,4,3,0,0,3,1,2,3,9,145.20000076293945
3426,2015-10-27 14:00:00,14,27,10,4,1,8,0,0,5,1,0,7,13,213.0
3427,2015-10-27 15:00:00,15,27,10,0,2,5,0,0,1,1,3,2,7,135.5
3428,2015-10-27 16:00:00,16,27,10,3,7,4,0,0,3,7,3,1,14,231.75
3429,2015-10-27 17:00:00,17,27,10,5,2,7,0,0,5,3,4,2,14,243.85000038146973
3430,2015-10-27 18:00:00,18,27,10,1,3,6,0,0,4,2,1,3,10,173.0
3431,2015-10-27 19:00:00,19,27,10,4,2,2,0,0,1,0,5,2,8,118.95000076293945
3432,2015-10-27 20:00:00,20,27,10,3,3,3,0,0,4,2,1,2,9,144.5
3433,2015-10-27 21:00:00,21,27,10,4,3,1,0,0,4,1,2,1,8,116.5
3434,2015-10-27 22:00:00,22,27,10,1,1,2,0,0,2,0,2,0,4,67.75
3435,2015-10-28 11:00:00,11,28,10,1,9,4,0,0,4,4,4,2,14,232.0
3436,2015-10-28 12:00:00,12,28,10,3,3,3,0,0,3,3,3,0,9,152.14999961853027
3437,2015-10-28 13:00:00,13,28,10,7,6,3,0,0,6,4,3,3,16,234.0
3438,2015-10-28 14:00:00,14,28,10,3,3,3,0,0,4,0,2,3,9,136.25
3439,2015-10-28 15:00:00,15,28,10,2,6,5,0,0,4,6,1,2,13,221.0
3440,2015-10-28 16:00:00,16,28,10,1,2,1,0,0,0,2,1,1,4,66.5
3441,2015-10-28 17:00:00,17,28,10,4,8,2,0,0,4,1,5,4,14,215.95000076293945
3442,2015-10-28 18:00:00,18,28,10,2,0,5,0,0,3,1,0,3,7,115.4000015258789
3443,2015-10-28 19:00:00,19,28,10,2,0,0,0,0,1,0,0,1,2,23.0
3444,2015-10-28 20:00:00,20,28,10,3,0,1,0,0,0,2,2,0,4,58.75
3445,2015-10-28 21:00:00,21,28,10,4,1,4,0,0,1,2,4,2,9,140.20000076293945
3446,2015-10-28 22:00:00,22,28,10,2,0,1,0,0,1,2,0,0,3,40.75
3447,2015-10-29 11:00:00,11,29,10,0,3,5,0,0,2,1,2,3,8,144.5
3448,2015-10-29 12:00:00,12,29,10,4,6,6,0,0,7,2,6,1,16,267.75
3449,2015-10-29 13:00:00,13,29,10,6,8,10,0,0,5,6,7,6,24,397.85000228881836
3450,2015-10-29 14:00:00,14,29,10,3,1,3,0,0,2,1,2,2,7,109.25
3451,2015-10-29 15:00:00,15,29,10,1,0,3,0,0,2,0,1,1,4,69.70000076293945
3452,2015-10-29 16:00:00,16,29,10,2,6,2,1,0,2,4,4,1,11,189.75
3453,2015-10-29 17:00:00,17,29,10,6,7,7,0,0,5,2,6,7,20,321.20000076293945
3454,2015-10-29 18:00:00,18,29,10,5,6,6,0,0,8,5,2,2,17,277.0
3455,2015-10-29 19:00:00,19,29,10,1,2,1,0,0,0,0,2,2,4,65.0
3456,2015-10-29 20:00:00,20,29,10,4,2,3,0,0,4,2,3,0,9,139.0
3457,2015-10-29 21:00:00,21,29,10,0,4,3,0,0,0,1,2,4,7,124.0
3458,2015-10-29 22:00:00,22,29,10,2,1,0,1,0,2,1,0,1,4,64.75
3459,2015-10-30 11:00:00,11,30,10,1,5,4,0,0,4,6,0,0,10,173.5
3460,2015-10-30 12:00:00,12,30,10,11,11,20,1,0,9,11,13,10,43,733.1500015258789
3461,2015-10-30 13:00:00,13,30,10,5,6,7,2,0,8,1,3,8,20,335.70000076293945
3462,2015-10-30 14:00:00,14,30,10,1,3,2,0,0,0,2,1,3,6,102.0
3463,2015-10-30 15:00:00,15,30,10,4,2,5,0,0,4,2,3,2,11,178.5
3464,2015-10-30 16:00:00,16,30,10,3,2,2,0,0,4,1,2,0,7,106.5
3465,2015-10-30 17:00:00,17,30,10,1,1,3,0,0,1,2,2,0,5,86.5
3466,2015-10-30 18:00:00,18,30,10,4,5,6,1,0,6,3,3,4,16,267.5
3467,2015-10-30 19:00:00,19,30,10,4,2,2,0,0,2,4,1,1,8,121.0
3468,2015-10-30 20:00:00,20,30,10,5,5,4,0,0,5,1,6,2,14,223.0
3469,2015-10-30 21:00:00,21,30,10,5,7,5,0,0,6,4,6,1,17,266.0
3470,2015-10-30 22:00:00,22,30,10,3,4,2,0,0,1,2,3,3,9,143.25
3471,2015-10-31 12:00:00,12,31,10,6,8,6,0,0,10,3,4,3,20,318.6499996185303
3472,2015-10-31 13:00:00,13,31,10,7,5,4,0,0,4,1,4,7,16,255.64999961853027
3473,2015-10-31 14:00:00,14,31,10,3,5,3,1,0,4,2,3,3,12,195.45000076293945
3474,2015-10-31 15:00:00,15,31,10,4,6,6,1,0,3,2,7,5,17,290.75
3475,2015-10-31 16:00:00,16,31,10,1,2,5,0,0,2,2,3,1,8,142.25
3476,2015-10-31 17:00:00,17,31,10,2,8,6,0,0,3,3,5,5,16,285.1000003814697
3477,2015-10-31 18:00:00,18,31,10,1,5,2,0,0,3,0,3,2,8,133.75
3478,2015-10-31 19:00:00,19,31,10,6,12,13,0,0,9,11,6,5,31,525.7000007629395
3479,2015-10-31 20:00:00,20,31,10,7,4,4,0,0,6,2,7,0,15,246.04999923706055
3480,2015-10-31 21:00:00,21,31,10,6,3,5,0,0,4,6,0,4,14,222.5
3481,2015-10-31 22:00:00,22,31,10,2,5,1,0,0,0,5,2,1,8,129.0
3482,2015-11-01 11:00:00,11,1,11,0,1,0,0,0,0,1,0,0,1,16.75
3483,2015-11-01 12:00:00,12,1,11,5,6,4,0,0,8,4,1,2,15,229.95000076293945
3484,2015-11-01 13:00:00,13,1,11,4,7,7,0,0,6,2,7,3,18,298.25
3485,2015-11-01 14:00:00,14,1,11,1,1,2,0,0,1,2,1,0,4,66.5
3486,2015-11-01 15:00:00,15,1,11,5,3,4,0,0,4,2,3,3,12,189.0
3487,2015-11-01 16:00:00,16,1,11,1,4,2,0,0,1,1,2,3,7,112.20000076293945
3488,2015-11-01 17:00:00,17,1,11,4,5,3,1,0,4,2,2,5,13,213.75
3489,2015-11-01 18:00:00,18,1,11,10,6,9,0,0,10,5,5,5,25,384.0
3490,2015-11-01 19:00:00,19,1,11,4,4,1,0,0,2,4,0,3,9,136.25
3491,2015-11-01 20:00:00,20,1,11,1,2,1,0,0,1,1,1,1,4,60.75
3492,2015-11-01 21:00:00,21,1,11,0,3,3,1,0,3,1,1,2,7,132.75
3493,2015-11-01 22:00:00,22,1,11,4,1,4,0,0,1,3,2,3,9,146.5
3494,2015-11-02 11:00:00,11,2,11,3,0,4,0,0,2,1,3,1,7,115.75
3495,2015-11-02 12:00:00,12,2,11,10,14,15,0,0,11,10,6,12,39,643.8500003814697
3496,2015-11-02 13:00:00,13,2,11,4,9,2,0,0,3,3,8,1,15,233.75
3497,2015-11-02 14:00:00,14,2,11,1,0,3,0,0,1,2,0,1,4,73.75
3498,2015-11-02 15:00:00,15,2,11,5,7,2,0,0,3,5,4,2,14,212.75
3499,2015-11-02 16:00:00,16,2,11,7,3,4,0,0,6,1,4,3,14,207.9000015258789
3500,2015-11-02 17:00:00,17,2,11,4,2,5,0,0,3,3,3,2,11,178.0
3501,2015-11-02 18:00:00,18,2,11,2,4,7,2,0,6,3,4,2,15,290.3500003814697
3502,2015-11-02 19:00:00,19,2,11,0,1,2,0,0,0,0,3,0,3,57.75
3503,2015-11-02 20:00:00,20,2,11,0,1,0,0,0,0,1,0,0,1,16.75
3504,2015-11-02 21:00:00,21,2,11,2,4,5,0,0,1,4,6,0,11,194.5
3505,2015-11-02 22:00:00,22,2,11,0,2,2,0,0,0,1,2,1,4,74.0
3506,2015-11-03 11:00:00,11,3,11,0,1,5,0,0,1,2,3,0,6,120.0
3507,2015-11-03 12:00:00,12,3,11,13,11,11,0,0,15,4,9,7,35,542.4500007629395
3508,2015-11-03 13:00:00,13,3,11,1,4,2,0,0,2,2,3,0,7,113.5
3509,2015-11-03 14:00:00,14,3,11,3,2,3,0,0,2,2,2,2,8,124.70000076293945
3510,2015-11-03 16:00:00,16,3,11,5,4,6,0,0,3,4,2,6,15,242.95000076293945
3511,2015-11-03 17:00:00,17,3,11,6,5,6,0,0,6,3,3,5,17,270.5
3512,2015-11-03 18:00:00,18,3,11,3,3,2,0,0,0,4,2,2,8,128.0
3513,2015-11-03 19:00:00,19,3,11,1,1,2,1,0,2,1,2,0,5,95.5
3514,2015-11-03 20:00:00,20,3,11,5,2,3,0,0,3,2,2,3,10,149.95000076293945
3515,2015-11-03 22:00:00,22,3,11,1,2,0,0,0,2,0,1,0,3,41.0
3516,2015-11-04 11:00:00,11,4,11,2,0,2,0,0,2,0,1,1,4,60.0
3517,2015-11-04 12:00:00,12,4,11,4,2,4,0,0,2,1,3,4,10,161.5
3518,2015-11-04 13:00:00,13,4,11,8,10,9,1,0,11,2,10,5,28,457.5
3519,2015-11-04 14:00:00,14,4,11,1,0,0,0,0,0,0,0,1,1,12.0
3520,2015-11-04 15:00:00,15,4,11,2,1,2,0,0,2,2,1,0,5,75.0
3521,2015-11-04 16:00:00,16,4,11,3,3,2,0,0,1,1,1,5,8,122.20000076293945
3522,2015-11-04 17:00:00,17,4,11,2,3,5,0,0,4,2,2,2,10,165.25
3523,2015-11-04 18:00:00,18,4,11,8,5,11,0,0,7,8,5,4,24,394.75
3524,2015-11-04 19:00:00,19,4,11,1,5,3,0,0,2,2,1,4,9,148.5
3525,2015-11-04 20:00:00,20,4,11,2,6,7,0,0,3,2,5,5,15,257.1500015258789
3526,2015-11-04 21:00:00,21,4,11,0,2,0,0,0,1,0,1,0,2,29.5
3527,2015-11-04 22:00:00,22,4,11,2,1,2,0,0,1,3,1,0,5,82.75
3528,2015-11-05 11:00:00,11,5,11,1,0,4,0,0,1,1,2,1,5,94.0
3529,2015-11-05 12:00:00,12,5,11,6,8,7,1,0,8,7,5,2,22,365.5
3530,2015-11-05 13:00:00,13,5,11,0,2,5,2,0,5,1,1,2,9,180.25
3531,2015-11-05 14:00:00,14,5,11,5,4,7,0,0,4,2,6,4,16,265.45000076293945
3532,2015-11-05 15:00:00,15,5,11,5,2,13,0,0,7,4,4,5,20,342.20000076293945
3533,2015-11-05 16:00:00,16,5,11,3,3,3,0,0,2,2,4,1,9,148.5
3534,2015-11-05 17:00:00,17,5,11,1,1,4,1,0,2,2,1,2,7,134.5
3535,2015-11-05 18:00:00,18,5,11,0,3,5,0,0,2,1,2,3,8,146.75
3536,2015-11-05 19:00:00,19,5,11,3,0,2,1,0,3,1,0,2,6,100.75
3537,2015-11-05 20:00:00,20,5,11,2,7,8,0,1,2,8,2,6,18,337.45000076293945
3538,2015-11-05 21:00:00,21,5,11,1,1,1,0,0,1,0,1,1,3,49.0
3539,2015-11-05 22:00:00,22,5,11,0,1,0,0,0,0,0,0,1,1,16.0
3540,2015-11-06 11:00:00,11,6,11,9,3,14,0,0,9,3,6,8,26,432.1500015258789
3541,2015-11-06 12:00:00,12,6,11,6,7,8,0,0,8,4,5,4,21,341.70000076293945
3542,2015-11-06 13:00:00,13,6,11,8,5,10,0,0,8,4,5,6,23,374.4000015258789
3543,2015-11-06 14:00:00,14,6,11,5,4,8,0,0,6,5,3,3,17,288.8999996185303
3544,2015-11-06 15:00:00,15,6,11,4,3,3,0,0,4,4,1,1,10,155.0
3545,2015-11-06 16:00:00,16,6,11,3,5,5,0,0,1,6,5,1,13,232.14999961853027
3546,2015-11-06 17:00:00,17,6,11,7,4,6,0,0,5,5,4,3,17,264.6500015258789
3547,2015-11-06 18:00:00,18,6,11,6,4,9,0,0,4,4,4,7,19,313.95000076293945
3548,2015-11-06 19:00:00,19,6,11,4,2,0,1,0,4,2,0,1,7,107.5
3549,2015-11-06 20:00:00,20,6,11,1,5,5,0,0,0,7,3,1,11,196.70000076293945
3550,2015-11-06 21:00:00,21,6,11,4,5,8,0,0,4,3,7,3,17,293.25
3551,2015-11-06 22:00:00,22,6,11,3,2,4,0,0,3,3,2,1,9,157.14999961853027
3552,2015-11-07 11:00:00,11,7,11,1,1,1,0,0,1,0,2,0,3,49.25
3553,2015-11-07 12:00:00,12,7,11,2,3,1,0,0,1,2,1,2,6,93.5
3554,2015-11-07 13:00:00,13,7,11,7,7,4,0,0,6,6,3,3,18,279.0
3555,2015-11-07 14:00:00,14,7,11,1,3,0,0,0,2,0,1,1,4,57.5
3556,2015-11-07 15:00:00,15,7,11,4,5,5,0,0,4,2,6,2,14,228.0
3557,2015-11-07 16:00:00,16,7,11,5,6,12,0,0,4,10,5,4,23,402.5
3558,2015-11-07 17:00:00,17,7,11,8,9,13,0,0,9,7,8,6,30,508.3500003814697
3559,2015-11-07 18:00:00,18,7,11,6,3,10,1,0,4,5,5,6,20,358.3999996185303
3560,2015-11-07 19:00:00,19,7,11,2,3,2,0,0,1,1,5,0,7,115.75
3561,2015-11-07 20:00:00,20,7,11,6,5,6,0,0,7,4,2,4,17,262.70000076293945
3562,2015-11-07 21:00:00,21,7,11,1,1,1,0,0,1,0,2,0,3,45.75
3563,2015-11-07 22:00:00,22,7,11,1,7,3,0,0,4,6,0,1,11,180.25
3564,2015-11-08 11:00:00,11,8,11,4,7,4,0,0,4,1,5,5,15,240.75
3565,2015-11-08 12:00:00,12,8,11,2,2,2,0,0,2,1,2,1,6,97.5
3566,2015-11-08 13:00:00,13,8,11,3,5,10,0,0,4,2,4,8,18,311.95000076293945
3567,2015-11-08 14:00:00,14,8,11,3,0,2,1,0,3,1,1,1,6,95.75
3568,2015-11-08 15:00:00,15,8,11,2,8,3,0,0,4,4,3,2,13,209.70000076293945
3569,2015-11-08 16:00:00,16,8,11,4,6,4,0,0,6,2,2,4,14,224.0
3570,2015-11-08 17:00:00,17,8,11,0,5,8,0,0,1,6,3,3,13,245.5
3571,2015-11-08 18:00:00,18,8,11,11,8,10,0,0,12,6,8,3,29,453.5
3572,2015-11-08 19:00:00,19,8,11,2,1,2,0,0,0,1,2,2,5,83.0
3573,2015-11-08 21:00:00,21,8,11,2,0,3,0,0,2,2,1,0,5,86.25
3574,2015-11-08 22:00:00,22,8,11,0,0,3,0,0,0,2,1,0,3,62.25
3575,2015-11-09 11:00:00,11,9,11,2,1,1,1,0,2,1,2,0,5,87.0
3576,2015-11-09 12:00:00,12,9,11,7,8,6,0,0,8,3,4,6,21,317.75
3577,2015-11-09 13:00:00,13,9,11,10,12,20,0,0,15,11,8,8,42,720.8999996185303
3578,2015-11-09 14:00:00,14,9,11,2,2,2,0,0,2,2,2,0,6,92.25
3579,2015-11-09 15:00:00,15,9,11,5,2,6,1,0,6,7,1,0,14,244.0
3580,2015-11-09 16:00:00,16,9,11,1,4,3,0,0,0,4,1,3,8,136.20000076293945
3581,2015-11-09 17:00:00,17,9,11,4,2,2,0,0,3,2,1,2,8,117.70000076293945
3582,2015-11-09 18:00:00,18,9,11,0,2,3,0,0,1,1,0,3,5,91.45000076293945
3583,2015-11-09 19:00:00,19,9,11,7,4,4,0,0,7,3,2,3,15,219.75
3584,2015-11-09 20:00:00,20,9,11,2,4,5,0,0,5,0,3,3,11,183.25
3585,2015-11-09 21:00:00,21,9,11,2,3,5,0,0,1,4,3,2,10,175.5
3586,2015-11-09 22:00:00,22,9,11,3,0,3,0,0,1,1,4,0,6,98.0
3587,2015-11-10 11:00:00,11,10,11,2,3,1,0,0,0,1,3,2,6,106.14999961853027
3588,2015-11-10 12:00:00,12,10,11,4,4,5,0,0,5,1,5,2,13,213.25
3589,2015-11-10 13:00:00,13,10,11,5,8,11,0,0,6,11,3,4,24,404.75
3590,2015-11-10 14:00:00,14,10,11,2,0,1,0,0,1,1,0,1,3,45.0
3591,2015-11-10 15:00:00,15,10,11,3,1,3,0,0,4,2,1,0,7,112.25
3592,2015-11-10 16:00:00,16,10,11,5,3,2,0,0,5,2,2,1,10,145.0
3593,2015-11-10 17:00:00,17,10,11,6,6,6,0,0,5,5,3,5,18,288.0
3594,2015-11-10 18:00:00,18,10,11,7,7,3,0,0,9,1,5,2,17,251.0
3595,2015-11-10 19:00:00,19,10,11,6,3,8,0,0,2,3,6,6,17,283.20000076293945
3596,2015-11-10 20:00:00,20,10,11,2,2,5,0,0,0,4,4,1,9,161.25
3597,2015-11-10 21:00:00,21,10,11,1,0,1,0,0,1,1,0,0,2,32.75
3598,2015-11-11 11:00:00,11,11,11,1,1,0,0,0,0,1,1,0,2,29.0
3599,2015-11-11 12:00:00,12,11,11,3,4,9,0,0,5,5,5,1,16,279.75
3600,2015-11-11 13:00:00,13,11,11,10,12,10,1,0,7,6,14,6,33,539.9000015258789
3601,2015-11-11 14:00:00,14,11,11,0,2,1,0,0,0,1,1,1,3,53.5
3602,2015-11-11 15:00:00,15,11,11,1,1,6,0,0,1,1,2,4,8,145.45000076293945
3603,2015-11-11 16:00:00,16,11,11,8,5,3,1,0,4,3,7,3,17,268.25
3604,2015-11-11 17:00:00,17,11,11,2,3,2,0,0,1,0,5,1,7,126.14999961853027
3605,2015-11-11 18:00:00,18,11,11,4,2,4,0,0,2,2,1,5,10,158.20000076293945
3606,2015-11-11 19:00:00,19,11,11,4,3,5,0,0,4,1,4,3,12,190.75
3607,2015-11-11 20:00:00,20,11,11,2,1,0,0,0,2,0,0,1,3,35.5
3608,2015-11-11 21:00:00,21,11,11,0,1,1,0,0,2,0,0,0,2,32.5
3609,2015-11-11 22:00:00,22,11,11,1,2,2,0,0,0,4,0,1,5,87.25
3610,2015-11-12 12:00:00,12,12,11,5,7,4,0,0,1,8,2,5,16,257.95000076293945
3611,2015-11-12 13:00:00,13,12,11,4,9,10,0,0,4,8,6,5,23,391.75
3612,2015-11-12 14:00:00,14,12,11,7,5,11,0,0,7,4,7,5,23,380.95000076293945
3613,2015-11-12 15:00:00,15,12,11,2,2,7,0,0,3,3,3,2,11,201.5
3614,2015-11-12 16:00:00,16,12,11,2,8,11,0,0,2,7,7,5,21,395.04999923706055
3615,2015-11-12 17:00:00,17,12,11,8,4,5,0,0,5,3,5,4,17,269.8999996185303
3616,2015-11-12 18:00:00,18,12,11,6,5,5,0,0,1,5,5,5,16,255.75
3617,2015-11-12 19:00:00,19,12,11,4,1,3,0,0,2,1,2,3,8,123.25
3618,2015-11-12 20:00:00,20,12,11,4,6,3,0,0,1,4,3,5,13,207.0
3619,2015-11-12 21:00:00,21,12,11,2,0,3,0,0,1,1,1,2,5,81.70000076293945
3620,2015-11-13 11:00:00,11,13,11,2,3,1,0,0,2,2,1,1,6,95.0
3621,2015-11-13 12:00:00,12,13,11,2,4,3,0,0,2,3,3,1,9,152.75
3622,2015-11-13 13:00:00,13,13,11,9,7,6,0,0,8,4,4,6,22,333.5
3623,2015-11-13 14:00:00,14,13,11,3,7,3,0,0,4,3,3,3,13,203.25
3624,2015-11-13 15:00:00,15,13,11,1,0,4,0,0,1,0,4,0,5,92.5
3625,2015-11-13 16:00:00,16,13,11,1,2,6,0,0,3,4,0,2,9,159.20000076293945
3626,2015-11-13 17:00:00,17,13,11,4,6,6,0,0,3,5,2,6,16,276.3500003814697
3627,2015-11-13 18:00:00,18,13,11,6,7,9,0,0,10,2,5,5,22,360.0
3628,2015-11-13 19:00:00,19,13,11,6,0,4,0,0,1,1,6,2,10,156.5
3629,2015-11-13 20:00:00,20,13,11,5,7,2,0,0,7,3,3,1,14,202.5
3630,2015-11-13 21:00:00,21,13,11,4,0,4,0,0,5,0,2,1,8,120.75
3631,2015-11-13 22:00:00,22,13,11,2,2,3,0,0,3,0,4,0,7,112.25
3632,2015-11-14 11:00:00,11,14,11,0,2,0,0,0,1,0,0,1,2,27.25
3633,2015-11-14 12:00:00,12,14,11,1,1,0,0,0,1,1,0,0,2,28.75
3634,2015-11-14 13:00:00,13,14,11,10,8,10,0,0,6,13,5,4,28,454.20000076293945
3635,2015-11-14 14:00:00,14,14,11,1,4,2,0,0,4,2,0,1,7,114.75
3636,2015-11-14 15:00:00,15,14,11,8,3,6,2,0,4,2,8,5,19,328.8500003814697
3637,2015-11-14 16:00:00,16,14,11,3,6,1,0,0,4,3,1,2,10,151.0
3638,2015-11-14 17:00:00,17,14,11,3,2,3,0,0,2,1,1,4,8,128.20000076293945
3639,2015-11-14 18:00:00,18,14,11,1,3,7,0,0,2,4,2,3,11,199.95000076293945
3640,2015-11-14 19:00:00,19,14,11,6,6,7,0,0,7,5,3,4,19,300.1500015258789
3641,2015-11-14 20:00:00,20,14,11,2,3,5,0,0,5,2,2,1,10,173.75
3642,2015-11-14 21:00:00,21,14,11,6,5,8,0,0,3,4,9,3,19,313.1500015258789
3643,2015-11-14 22:00:00,22,14,11,2,1,1,0,0,4,0,0,0,4,54.75
3644,2015-11-14 23:00:00,23,14,11,1,1,1,0,0,0,1,1,1,3,50.0
3645,2015-11-15 11:00:00,11,15,11,1,0,0,0,0,0,0,1,0,1,12.25
3646,2015-11-15 12:00:00,12,15,11,7,4,7,0,0,5,3,6,4,18,296.8500003814697
3647,2015-11-15 13:00:00,13,15,11,4,11,5,0,0,6,7,5,2,20,333.8999996185303
3648,2015-11-15 14:00:00,14,15,11,0,1,0,0,0,1,0,0,0,1,13.25
3649,2015-11-15 15:00:00,15,15,11,0,3,5,0,0,3,2,0,3,8,142.4000015258789
3650,2015-11-15 16:00:00,16,15,11,6,6,2,0,0,6,0,4,4,14,195.20000076293945
3651,2015-11-15 17:00:00,17,15,11,6,2,9,0,0,7,5,3,2,17,289.1499996185303
3652,2015-11-15 18:00:00,18,15,11,2,2,5,0,0,2,4,2,1,9,151.75
3653,2015-11-15 19:00:00,19,15,11,5,0,1,0,0,5,0,0,1,6,76.75
3654,2015-11-15 20:00:00,20,15,11,4,1,4,0,0,4,1,2,2,9,144.0
3655,2015-11-15 21:00:00,21,15,11,1,3,1,0,0,1,2,1,1,5,88.39999961853027
3656,2015-11-15 22:00:00,22,15,11,2,1,2,0,0,2,1,0,2,5,77.75
3657,2015-11-16 11:00:00,11,16,11,0,1,4,0,0,0,2,2,1,5,97.5
3658,2015-11-16 12:00:00,12,16,11,12,13,11,0,0,6,9,11,10,36,575.2000007629395
3659,2015-11-16 13:00:00,13,16,11,2,4,3,0,0,1,2,3,3,9,146.45000076293945
3660,2015-11-16 14:00:00,14,16,11,3,5,6,0,0,2,4,5,3,14,240.25
3661,2015-11-16 15:00:00,15,16,11,2,1,3,0,0,1,1,2,2,6,102.5
